movie_id,genres,director,actor
473188,Action Crime Thriller,['JohnHerzfeld'],"['PaulWalker', 'LaurenceFishburne', 'OliviaWilde', 'JasonFlemyng']"
889573,Comedy Drama Romance,"['JoshGordon', 'WillSpeck']","['JenniferAniston', 'JasonBateman', 'PatrickWilson', 'JeffGoldblum']"
1045778,Adventure Comedy,['HaroldRamis'],"['JackBlack', 'MichaelCera', 'OliviaWilde', 'OliverPlatt']"
1055292,Comedy Drama Romance,['GregBerlanti'],"['KatherineHeigl', 'JoshDuhamel', 'JoshLucas', 'AlexisClagett']"
1099212,Drama Fantasy Romance,['CatherineHardwicke'],"['KristenStewart', 'RobertPattinson', 'BillyBurke', 'SarahClarke']"
1259571,Adventure Drama Fantasy Romance,['ChrisWeitz'],"['KristenStewart', 'RobertPattinson', 'TaylorLautner', 'ChristinaJastrzembska']"
1325004,Adventure Drama Fantasy Romance,['DavidSlade'],"['KristenStewart', 'RobertPattinson', 'TaylorLautner', 'XavierSamuel']"
1564777,Adventure Drama Fantasy Romance Thriller,['ScottHicks'],"['LeoSuter', 'JoelyRichardson', 'DaisyHead', 'AddisonTimlin']"
1621045,Comedy Romance,['TimStory'],"['ChrisBrown', 'GabrielleUnion', 'KevinHart', 'MichaelEaly']"
1691916,Drama Fantasy Mystery,['RyRusso-Young'],"['ZoeyDeutch', 'HalstonSage', 'CynthyWu', 'MedalionRahimi']"
2271563,Action Drama Western,['JonCassar'],"['EstherPurves-Smith', 'KieferSutherland', 'DonaldSutherland', 'LexCassar']"
14429,Comedy Thriller,"['FredC.Newmeyer', 'SamTaylor']","['HaroldLloyd', 'MildredDavis', 'BillStrother', 'NoahYoung']"
32551,Drama History,['JohnFord'],"['HenryFonda', 'JaneDarwell', 'JohnCarradine', 'CharleyGrapewin']"
38823,Drama War,['RobertoRossellini'],"['CarmelaSazio', 'GarMoore', 'WilliamTubbs', 'RobertVanLoon']"
42804,Crime Drama,['LuisBuñuel'],"['AlfonsoMejía', 'RobertoCobo', 'EstelaInda', 'MiguelInclán']"
61495,Comedy Drama Romance,['ÉricRohmer'],"['PatrickBauchau', 'HaydéePolitoff', 'DanielPommereulle', 'AlainJouffroy']"
66011,Drama Romance,['ArthurHiller'],"['AliMacGraw', ""RyanO'Neal"", 'JohnMarley', 'RayMilland']"
66765,Comedy,['IanMacNaughton'],"['JohnCleese', 'MichaelPalin', 'GrahamChapman', 'TerryGilliam']"
67185,Comedy Drama Romance,['HalAshby'],"['RuthGordon', 'BudCort', 'VivianPickles', 'CyrilCusack']"
69191,Comedy Drama,['FedericoFellini'],"['BrittaBarnes', 'PeterGonzalesFalcon', 'FionaFlorence', 'PiaDeDoses']"
74256,Comedy Crime Family Musical,['AlanParker'],"['JodieFoster', 'ScottBaio', 'FlorenceGarland', 'JohnCassisi']"
95675,Comedy Drama,['PedroAlmodóvar'],"['CarmenMaura', 'AntonioBanderas', 'JulietaSerrano', 'RossydePalma']"
101765,Drama Fantasy Music Mystery Romance,['KrzysztofKieslowski'],"['IrèneJacob', 'WladyslawKowalski', 'HalinaGryglaszewska', 'KalinaJedrusik']"
101921,Drama,['JonAvnet'],"['KathyBates', 'JessicaTandy', 'MaryStuartMasterson', 'Mary-LouiseParker']"
103893,Action Comedy Fantasy Horror,['FranRubelKuzui'],"['KristySwanson', 'DonaldSutherland', 'PaulReubens', 'RutgerHauer']"
105046,Drama,[],"['JohnMalkovich', 'GarySinise', 'RayWalston', 'CaseySiemaszko']"
106332,Drama Music Romance,['KaigeChen'],"['LeslieCheung', 'FengyiZhang', 'GongLi', 'YouGe']"
114787,Comedy Drama War,['EmirKusturica'],"[""Predrag'Miki'Manojlovic"", 'LazarRistovski', 'MirjanaJokovic', 'SlavkoStimac']"
117214,Comedy Drama,[],"['MirhadiTayebi', 'MohsenMakhmalbaf', 'AliBakhsi', 'AmmarTaftiDehghan']"
119250,Crime Drama Romance Thriller,[],"['TakeshiKitano', 'KayokoKishimoto', 'RenÔsugi', 'SusumuTerajima']"
120630,Animation Adventure Comedy Drama Family,"['PeterLord', 'NickPark']","['MelGibson', 'JuliaSawalha', 'PhilDaniels', 'LynnFerguson']"
128853,Comedy Drama Romance,['NoraEphron'],"['TomHanks', 'MegRyan', 'GregKinnear', 'ParkerPosey']"
146984,Drama Fantasy Sport,['RobertRedford'],"['WillSmith', 'MattDamon', 'CharlizeTheron', 'BruceMcGill']"
209463,Drama,['AbbasKiarostami'],"['BehzadDorani', 'NoghreAsadi', 'RoushanKaramElmi', 'BahmanGhobadi']"
278823,Comedy Romance,[],"['WoodyAllen', 'TéaLeoni', 'BobDorian', 'IvanMartin']"
287467,Drama Mystery Romance,['PedroAlmodóvar'],"['RosarioFlores', 'JavierCámara', 'DaríoGrandinetti', 'LeonorWatling']"
320193,Drama Romance,['LeeChang-dong'],"['SolKyung-gu', 'MoonSo-ri', 'AhnNae-sang', 'Seung-wanRyu']"
337692,Adventure Drama Romance,['WalterSalles'],"['SamRiley', 'GarrettHedlund', 'KristenStewart', 'AmyAdams']"
342735,Drama,['LarsvonTrier'],"['BryceDallasHoward', 'IsaachDeBankolé', 'DannyGlover', 'WillemDafoe']"
346336,Drama Romance,['MarcoTullioGiordana'],"['LuigiLoCascio', 'AlessioBoni', 'JasmineTrinca', 'AdrianaAsti']"
361127,Drama Romance,['NicoleKassell'],"['KevinBacon', 'KyraSedgwick', 'YasiinBey', 'DavidAlanGrier']"
422720,Biography Drama History Romance,['SofiaCoppola'],"['KirstenDunst', 'JasonSchwartzman', 'RipTorn', 'SteveCoogan']"
432283,Animation Adventure Comedy Crime Drama Family,['WesAnderson'],"['GeorgeClooney', 'MerylStreep', 'BillMurray', 'JasonSchwartzman']"
445336,Comedy Drama Music,['RoyAndersson'],"['ElisabethHelander', 'JörgenNohall', 'JanWikbladh', 'BjörnEnglund']"
787442,Drama Mystery War,['ZiadDoueiri'],"['AliSuliman', 'ReymondeAmsallem', 'EvgeniaDodina', 'DvirBenedek']"
808279,Crime Drama Horror Thriller,['MichaelHaneke'],"['NaomiWatts', 'TimRoth', 'MichaelPitt', 'BradyCorbet']"
1093824,Documentary,[],['WernerHerzog']
1499666,Drama Romance,['LeeHae-jun'],"['Jae-yeongJeong', 'RyeowonJung', 'Yeong-seoPark', 'Mi-kyeongYang']"
1540133,Comedy Crime Thriller,['JohnMichaelMcDonagh'],"['BrendanGleeson', 'DonCheadle', 'MarkStrong', 'RonanCollins']"
1650453,Drama,['Kore-edaHirokazu'],"['KôkiMaeda', 'OshiroMaeda', 'RyôgaHayashi', 'SeinosukeNagayoshi']"
1664894,Documentary History,[],[]
1745787,Crime Drama,['MyroslavSlaboshpytskyi'],"['HryhoriyFesenko', 'YanaNovikova', 'RosaBabiy', 'OleksandrDsiadevych']"
1925421,Crime Drama Thriller,['AndreyZvyagintsev'],"['NadezhdaMarkina', 'AndreySmirnov', 'AlekseyRozin', 'ElenaLyadova']"
2014338,Documentary,['ChristopherKenneally'],[]
2121382,Comedy Drama,['RubenÖstlund'],"['JohannesKuhnke', 'LisaLovenKongsli', 'ClaraWettergren', 'VincentWettergren']"
2140507,Biography Drama History,['AlfonsoGomez-Rejon'],"['BenedictCumberbatch', 'OliverPowell', 'SophiaAlly', 'TuppenceMiddleton']"
2177511,Drama,"['PaoloTaviani', 'VittorioTaviani']","['CosimoRega', 'SalvatoreStriano', 'GiovanniArcuri', 'AntonioFrasca']"
2326554,Drama Horror,['AnaLilyAmirpour'],"['SheilaVand', 'ArashMarandi', 'MarshallManesh', 'MozhanMarnò']"
2327430,Documentary,['DheerajAkolkar'],['SamuelFröler']
2611652,Drama,['DagurKári'],"['GunnarJónsson', 'IlmurKristjánsdóttir', 'SigurjónKjartansson', 'MargrétHelgaJóhannsdóttir']"
2920540,Documentary Drama Music,"['IainForsyth', 'JanePollard']","['NickCave', 'SusieBick', 'WarrenEllis', 'DarianLeader']"
3499048,Comedy Drama,['AlonsoRuizpalacios'],"['TenochHuerta', 'SebastiánAguirre', 'IlseSalas', 'LeonardoOrtizgris']"
3560686,Crime Drama Thriller,['YuriyBykov'],"['ArtyomBystrov', 'NatalyaSurkova', 'YuriyTsurilo', 'BorisNevzorov']"
3908142,Romance Thriller,['AnnaBiller'],"['SamanthaRobinson', 'JeffreyVincentParise', 'LauraWaddell', 'GianKeys']"
4900018,Documentary Music,['MorganNeville'],[]
5814592,Comedy Drama,['SallyPotter'],"['TimothySpall', 'KristinScottThomas', 'PatriciaClarkson', 'BrunoGanz']"
6223806,Comedy Drama Mystery Thriller,['HafsteinnGunnarSigurðsson'],"['SteinþórHróarSteinþórsson', 'EddaBjörgvinsdóttir', 'SigurðurSigurjónsson', 'ÞorsteinnBachmann']"
6628102,Drama,['NuriBilgeCeylan'],"['DoguDemirkol', 'MuratCemcir', 'BennuYildirimlar', 'HazarErgüçlü']"
6697582,Comedy SciFi,['KivançBaruönü'],"['CemYilmaz', 'OzanGüven', 'ÖzkanUgur', 'ÖzgeÖzberk']"
7139936,Comedy,['WoodyAllen'],"['TimothéeChalamet', 'ElleFanning', 'LievSchreiber', 'SuzanneSmith']"
783640,Drama War,['ToddRobinson'],"['SebastianStan', 'AlisonSudol', 'AsherMilesFallica', 'LisaGayHamilton']"
1018765,Comedy Drama,['DavidGordonGreen'],"['SandraBullock', 'BillyBobThornton', 'AnthonyMackie', 'JoaquimdeAlmeida']"
2212008,Crime Drama Thriller,['DavidGrovic'],"['JohnCusack', 'RebeccaDaCosta', 'RobertDeNiro', 'CrispinGlover']"
3029476,Drama Thriller,['RonScalpello'],"['DannyHuston', 'MatthewGoode', 'JoeCole', 'AlanMcKenna']"
3405236,Action Crime Drama,['RahulDholakia'],"['ShahRukhKhan', 'SunnyLeone', 'NawazuddinSiddiqui', 'JaideepAhlawat']"
3658772,Crime Drama Mystery Thriller,['ShintaroShimosawa'],"['JoshDuhamel', 'AnthonyHopkins', 'AlPacino', 'AliceEve']"
4176826,Comedy Drama Fantasy,['DavidWnendt'],"['OliverMasucci', 'ThomasM.Köppl', 'Marc-MarvinIsrael', 'DavidGebigke']"
4382872,Action Adventure Crime Drama Thriller,['StevenC.Miller'],"['BruceWillis', 'KellanLutz', 'GinaCarano', 'D.B.Sweeney']"
4387040,Drama History,['RajaMenon'],"['AkshayKumar', 'NimratKaur', 'KumudMishra', 'PrakashBelawadi']"
1320291,Adventure Drama Horror Thriller,['AndrewTraucki'],"['DamianWalshe-Howling', 'GytonGrantley', 'AdriennePickering', 'ZoeNaylor']"
107211,Drama Romance,['AdrianLyne'],"['RobertRedford', 'DemiMoore', 'WoodyHarrelson', 'SeymourCassel']"
110737,Comedy Romance,['NormanJewison'],"['MarisaTomei', 'RobertDowneyJr.', 'BonnieHunt', 'JoaquimdeAlmeida']"
250797,Drama Romance Thriller,['AdrianLyne'],"['RichardGere', 'DianeLane', 'OlivierMartinez', 'ErikPerSullivan']"
446755,Drama Romance,['JohnCurran'],"['NaomiWatts', 'EdwardNorton', 'LievSchreiber', 'CatherineAn']"
1196948,Comedy Drama Romance Thriller,['FredrikBond'],"['ShiaLaBeouf', 'EvanRachelWood', 'MadsMikkelsen', 'TilSchweiger']"
112461,Biography Crime Drama Sport,['ScottKalvert'],"['LeonardoDiCaprio', 'LorraineBracco', 'MarilynSokol', 'JamesMadio']"
1167638,Action Crime Thriller,['RichardBerry'],"['JeanReno', 'KadMerad', 'Jean-PierreDarroussin', 'MarinaFoïs']"
296572,Action Adventure SciFi Thriller,['DavidTwohy'],"['VinDiesel', 'JudiDench', 'ColmFeore', 'ThandiweNewton']"
1217213,Animation Family Fantasy,"['BobsGannaway', 'PeggyHolmes']","['MaeWhitman', 'LucyHale', 'TimothyDalton', 'JeffBennett']"
903657,Biography Drama Music,['BillPohlad'],"['JohnCusack', 'PaulDano', 'ElizabethBanks', 'PaulGiamatti']"
2415458,Documentary Biography,['CrystalMoselle'],[]
47136,Drama Western,['NicholasRay'],"['JoanCrawford', 'SterlingHayden', 'MercedesMcCambridge', 'ScottBrady']"
368008,Drama Mystery SciFi Thriller,['JonathanDemme'],"['DenzelWashington', 'LievSchreiber', 'MerylStreep', 'KimberlyElise']"
430634,Comedy Drama Sport,['JessicaBendinger'],"['MissyPeregrym', 'JeffBridges', 'VanessaLengies', 'NikkiSooHoo']"
910885,Comedy,['TristramShapeero'],"['JoelMcHale', 'LaurenGraham', 'ClarkDuke', 'OliverPlatt']"
1568338,Action Adventure Crime Thriller,['AsgerLeth'],"['SamWorthington', 'ElizabethBanks', 'JamieBell', 'MandyGonzalez']"
2609912,Documentary Comedy,"['LeslieSmall', 'TimStory']","['HarryRatchford', ""Will'Spank'Horton"", 'JoeyWells']"
142342,Comedy Drama,['DennisDugan'],"['AdamSandler', 'JoeyLaurenAdams', 'JonStewart', 'ColeSprouse']"
377091,Crime Drama,['JacobEstes'],"['RoryCulkin', 'RyanKelley', 'ScottMechlowicz', 'TrevorMorgan']"
450385,Drama Horror,['MikaelHåfström'],"['JohnCusack', 'SamuelL.Jackson', 'MaryMcCormack', 'TonyShalhoub']"
452608,Action SciFi Thriller,['PaulW.S.Anderson'],"['JasonStatham', 'JoanAllen', 'TyreseGibson', 'IanMcShane']"
1769363,Comedy Drama Romance,['LeeKirk'],"['JennaFischer', 'ChrisMessina', 'TopherGrace', 'MalinAkerman']"
1872818,Comedy Drama Romance,[],"['JoshRadnor', 'ElizabethOlsen', 'ZacEfron', 'ElizabethReaser']"
1995341,Comedy Drama,['ToddBerger'],"['RachelBoston', 'LauraAdkin', 'KevinM.Brennan', 'DavidCross']"
2201548,Drama Romance,['HannahFidell'],"['LindsayBurdge', 'WillBrittain', 'JenniferPrediger', 'JulieDellPhillips']"
2205697,Comedy Drama Romance,['JoshBoone'],"['GregKinnear', 'JenniferConnelly', 'LilyCollins', 'NatWolff']"
2281159,Drama Horror Thriller,['EricEngland'],"['NajarraTownsend', 'CarolineWilliams', 'AliceMacdonald', 'MattMercer']"
73705,Horror SciFi,['DavidCronenberg'],"['BarbaraSteele', 'PaulHampton', 'JoeSilver', 'LynnLowry', 'AllanKolman', 'SusanPetrie']"
338095,Horror,['AlexandreAja'],"['CéciledeFrance', 'Maïwenn', 'PhilippeNahon', 'FranckKhalfoun']"
1131724,Thriller,['PaulCurrie'],"['MichielHuisman', 'TeresaPalmer', 'SamReid', 'JohnWaters']"
1314652,Drama Thriller,['ImSang-soo'],"['JeonDo-yeon', 'LeeJung-jae', 'YounYuh-jung', 'WooSeo']"
1839654,Comedy Drama,['RobReiner'],"['MorganFreeman', 'VirginiaMadsen', 'MadelineCarroll', 'EmmaFuhrmann']"
2124787,Horror Thriller,['TylerShields'],"['AbigailBreslin', 'WesBentley', 'LoganHuffman', 'AlexanderLudwig']"
2126235,Action Crime Thriller,['EranCreevy'],"['NicholasHoult', 'FelicityJones', 'AnthonyHopkins', 'BenKingsley']"
2294473,Horror Thriller,['TakashiMiike'],"['HideakiItô', 'TakehiroHira', 'MayuMatsuoka', 'ShôtaSometani']"
2347144,Thriller,['TakashiMiike'],"['TakaoOsawa', 'NanakoMatsushima', 'GorôKishitani', 'MasatôIbu']"
2882328,Crime Drama Mystery Thriller,['AnuragKashyap'],"['RahulBhat', 'RonitRoy', 'TejaswiniKolhapure', 'VineetKumarSingh']"
3078296,Action Adventure Comedy Fantasy SciFi,['GabrieleSalvatores'],"['LudovicoGirardello', 'ValeriaGolino', 'FabrizioBentivoglio', 'ChristoJivkov']"
3203620,Crime Drama Thriller,['OrenMoverman'],"['MichaelChernus', 'TaylorRaeAlmonte-Roman', 'SteveCoogan', 'CharliePlummer']"
3481634,Drama Thriller,['JonathanBaker'],"['GinaGershon', 'NickyWhelan', 'NicolasCage', 'SiennaSohoBaker']"
3610746,Horror Thriller,"['DamienMacé', 'AlexisWajsbrot']","['GreggSulkin', 'GarrettClayton', 'BellaDayne', 'SiennaGuillory']"
3733778,Drama Horror Mystery Thriller,['UliEdel'],"['NicolasCage', 'SarahWayneCallies', 'VeronicaFerres', 'LyriqBent']"
4196848,Comedy Drama,['BruceBeresford'],"['EddieMurphy', 'BrittRobertson', 'NataschaMcElhone', 'XavierSamuel']"
4353996,Biography Drama History War,['ErikPoppe'],"['JesperChristensen', 'AndersBaasmo', 'KarlMarkovics', 'TuvaNovotny']"
4552524,Horror,"['DoronPaz', 'YoavPaz']","['YaelGrobglas', 'YonTumarkin', 'DanielleJadelyn', 'TomGraziani']"
4805316,Drama Fantasy Horror Mystery,['LiamGavin'],"['SteveOram', 'CatherineWalker', 'SusanLoughnane', 'MarkHuberman']"
4934950,Crime Drama Mystery Thriller,['MeghnaGulzar'],"['IrrfanKhan', 'KonkonaSenSharma', 'NeerajKabi', 'SohumShah']"
6304046,Drama Fantasy Horror Mystery Romance Thriller,['JoachimTrier'],"['EiliHarboe', 'KayaWilkins', 'HenrikRafaelsen', 'EllenDorritPetersen']"
6890582,Action Comedy Fantasy,['Sang-hoYeon'],"['Seung-ryongRyu', 'ShimEun-kyung', 'JeongMinPark', 'JungYu-mi']"
7642818,Comedy,['OzanAçiktan'],"['EnginGünaydin', 'DemetEvgar', 'ErdalÖzyagcilar', 'DevrimYakut']"
307479,Drama Mystery Romance SciFi,['StevenSoderbergh'],"['GeorgeClooney', 'NataschaMcElhone', 'UlrichTukur', 'ViolaDavis']"
45061,Comedy Drama Romance,['JohnFord'],"['JohnWayne', ""MaureenO'Hara"", 'BarryFitzgerald', 'WardBond']"
72281,Action Adventure,['RichardLester'],"['OliverReed', 'RaquelWelch', 'RichardChamberlain', 'MichaelYork']"
73012,Adventure History,['RichardLester'],"['MichaelYork', 'RaquelWelch', 'OliverReed', 'RichardChamberlain']"
79871,Crime Drama,['AlanClarke'],"['RayWinstone', 'MickFord', 'JulianFirth', 'JohnBlundell']"
82846,Drama,['MarkRydell'],"['KatharineHepburn', 'HenryFonda', 'JaneFonda', 'DougMcKeon']"
91778,Horror,['BrianGibson'],"['JoBethWilliams', 'CraigT.Nelson', ""HeatherO'Rourke"", 'OliverRobins']"
92644,Action Comedy Crime Thriller,['TonyScott'],"['EddieMurphy', 'JudgeReinhold', 'JürgenProchnow', 'RonnyCox']"
95519,Comedy,['GregBeeman'],"['CoreyHaim', 'CoreyFeldman', 'CarolKane', 'RichardMasur']"
98384,Comedy Drama Romance,['HerbertRoss'],"['ShirleyMacLaine', 'OlympiaDukakis', 'SallyField', 'JuliaRoberts']"
98439,Action Comedy Crime Thriller,"['AndreyKonchalovskiy', 'AlbertMagnoli']","['SylvesterStallone', 'KurtRussell', 'TeriHatcher', 'JackPalance']"
99052,Comedy Fantasy Horror Thriller,['FrankMarshall'],"['JeffDaniels', 'JulianSands', 'JohnGoodman', 'HarleyJaneKozak']"
106611,Adventure Comedy Family Sport,['JonTurteltaub'],"['JohnCandy', 'Leon', 'DougE.Doug', 'RawleD.Lewis']"
107050,Comedy Drama Romance,['DonaldPetrie'],"['JackLemmon', 'WalterMatthau', 'Ann-Margret', 'BurgessMeredith']"
108358,Action Biography Drama History Romance Western,"['GeorgeP.Cosmatos', 'KevinJarre']","['KurtRussell', 'ValKilmer', 'SamElliott', 'BillPaxton']"
109254,Action Comedy Crime Thriller,['JohnLandis'],"['EddieMurphy', 'JonTenney', 'JoeyTravolta', 'EugeneCollier']"
109836,Drama Horror Romance SciFi,[],"['RobertDeNiro', 'KennethBranagh', 'HelenaBonhamCarter', 'TomHulce']"
114898,Action Adventure SciFi Thriller,['KevinReynolds'],"['KevinCostner', 'JeanneTripplehorn', 'DennisHopper', 'TinaMajorino']"
117008,Comedy Family Fantasy,[],"['DannyDeVito', 'RheaPerlman', 'MaraWilson', 'EmbethDavidtz']"
120791,Comedy Drama Fantasy Romance,['GriffinDunne'],"['SandraBullock', 'NicoleKidman', 'StockardChanning', 'DianneWiest']"
139414,Action Comedy Horror,['SteveMiner'],"['BridgetFonda', 'BillPullman', 'OliverPlatt', 'BrendanGleeson']"
172156,Action Comedy Crime Thriller,['MichaelBay'],"['WillSmith', 'MartinLawrence', 'GabrielleUnion', 'JordiMollà']"
188674,Comedy Music,['JustinKerrigan'],"['JohnSimm', 'LorrainePilkington', 'ShaunParkes', 'NicolaReynolds']"
285531,Drama Horror SciFi Thriller,['LawrenceKasdan'],"['MorganFreeman', 'ThomasJane', 'JasonLee', 'DamianLewis']"
311429,Action Adventure Fantasy SciFi,['StephenNorrington'],"['SeanConnery', 'StuartTownsend', 'PetaWilson', 'JasonFlemyng']"
327437,Action Adventure Comedy Family Western,['FrankCoraci'],"['JackieChan', 'SteveCoogan', 'JimBroadbent', 'KathyBates']"
330793,Action Crime Drama Thriller,['JonathanHensleigh'],"['ThomasJane', 'JohnTravolta', 'SamanthaMathis', 'LauraHarring']"
355295,Action Adventure Comedy Fantasy Thriller,['TerryGilliam'],"['MattDamon', 'HeathLedger', 'MonicaBellucci', 'PetrRatimec']"
373051,Action Adventure Family Fantasy SciFi,['EricBrevig'],"['BrendanFraser', 'JoshHutcherson', 'AnítaBriem', 'SethMeyers']"
464049,Comedy Drama Romance,['NicholasHytner'],"['RichardGriffiths', 'FrancesdelaTour', 'CliveMerrison', 'SamuelAnderson']"
465234,Action Adventure Family Mystery Thriller,['JonTurteltaub'],"['NicolasCage', 'DianeKruger', 'JustinBartha', 'JonVoight']"
472399,Action Crime Thriller,['SimonWest'],"['JasonStatham', 'BenFoster', 'DonaldSutherland', 'TonyGoldwyn']"
477347,Adventure Comedy Family Fantasy,['ShawnLevy'],"['BenStiller', 'CarlaGugino', 'RickyGervais', 'DickVanDyke']"
494238,Adventure Family Fantasy,['IainSoftley'],"['BrendanFraser', 'AndySerkis', 'ElizaBennett', 'SiennaGuillory']"
795421,Comedy Musical Romance,['PhyllidaLloyd'],"['MerylStreep', 'PierceBrosnan', 'AmandaSeyfried', 'StellanSkarsgård']"
865556,Action Adventure Fantasy,['RobMinkoff'],"['JackieChan', 'JetLi', 'MichaelAngarano', 'JuanaCollignon']"
963966,Action Adventure Family Fantasy,['JonTurteltaub'],"['NicolasCage', 'JayBaruchel', 'AlfredMolina', 'TeresaPalmer']"
1078912,Adventure Comedy Family Fantasy,['ShawnLevy'],"['BenStiller', 'OwenWilson', 'AmyAdams', 'HankAzaria']"
1320239,Comedy Crime History Thriller,['JohnLandis'],"['BillBailey', 'TomWilkinson', 'MichaelSmiley', 'TimCurry']"
1397514,Action Adventure Comedy Family Fantasy SciFi,['BradPeyton'],"['JoshHutcherson', 'DwayneJohnson', 'MichaelCaine', 'LuisGuzmán']"
2933544,Comedy Drama,['RichardLoncraine'],"['DianeKeaton', 'MorganFreeman', 'CynthiaNixon', 'CarriePreston']"
4538916,Comedy Drama Music Romance,['RichardLoncraine'],"['ImeldaStaunton', 'CeliaImrie', 'TimothySpall', 'JoannaLumley']"
6288250,Drama Music,['GeremyJasper'],"['DanielleMacdonald', 'SahrNgaujah', 'BridgetEverett', 'MamoudouAthie']"
8404256,Action Adventure Fantasy SciFi Thriller,['RobertSchwentke'],"['HenryGolding', 'AndrewKoji', 'HarukaAbe', 'TakehiroHira']"
9214832,Comedy Drama,['AutumndeWilde'],"['AnyaTaylor-Joy', 'JohnnyFlynn', 'MiaGoth', ""JoshO'Connor""]"
986233,Biography Drama,['SteveMcQueen'],"['StuartGraham', 'LaineMegaw', 'BrianMilligan', 'LiamMcMahon']"
31679,Comedy Drama,['FrankCapra'],"['JamesStewart', 'JeanArthur', 'ClaudeRains', 'EdwardArnold']"
42546,Comedy Drama Fantasy,['HenryKoster'],"['JamesStewart', 'WallaceFord', 'WilliamH.Lynn', 'VictoriaHorne']"
47673,Comedy Musical Romance,['MichaelCurtiz'],"['BingCrosby', 'DannyKaye', 'RosemaryClooney', 'Vera-Ellen']"
120667,Action Adventure Fantasy SciFi,['TimStory'],"['IoanGruffudd', 'MichaelChiklis', 'ChrisEvans', 'JessicaAlba']"
145681,Crime Drama Mystery Thriller,['PhillipNoyce'],"['DenzelWashington', 'AngelinaJolie', 'QueenLatifah', 'MichaelRooker']"
1132620,Crime Drama Mystery Thriller,['NielsArdenOplev'],"['MichaelNyqvist', 'NoomiRapace', 'EwaFröling', 'LenaEndre']"
1216487,Crime Drama Mystery Thriller,['DanielAlfredson'],"['NoomiRapace', 'MichaelNyqvist', 'LenaEndre', 'PeterAndersson']"
1334102,Drama Horror Mystery Thriller,['AnttiJ.Jokinen'],"['HilarySwank', 'JeffreyDeanMorgan', 'LeePace', 'ChristopherLee']"
396752,Comedy Family Fantasy,['KirkJones'],"['EmmaThompson', 'ColinFirth', 'AngelaLansbury', 'KellyMacdonald']"
1405500,Drama,['TylerPerry'],"['JanetJackson', 'AnikaNoniRose', 'WhoopiGoldberg', 'KimberlyElise']"
1425922,Drama Family Music Musical,['KasiLemmons'],"['ForestWhitaker', 'AngelaBassett', 'JenniferHudson', 'MaryJ.Blige']"
1440345,Comedy Drama,['PaoloSorrentino'],"['SeanPenn', 'FrancesMcDormand', 'JuddHirsch', 'EveHewson']"
1646959,Drama Horror Thriller,['Cheol-sooJang'],"['Yeong-hieSeo', 'Seong-wonJi', 'Min-hoHwang', 'MinJe']"
1760967,Crime Drama,['PlanB'],"['RizAhmed', 'SliemBen-Salah', 'EdSkrein', 'LeeAllen']"
1858481,Action Mystery Thriller,"['OmidNooshin', 'RidoinElAissati']","['DougrayScott', 'KaraTointon', 'IddoGoldberg', 'DavidSchofield']"
1863201,Horror,['PaulSoter'],"['BrettBeoubay', 'AshleyBraud', 'PhilippeBrenninkmeyer']"
2055709,Drama Mystery Thriller,['JosephRuben'],"['MichelleMonaghan', 'MichaelKeaton', 'BarrySloane', 'AndrewW.Walker']"
2147459,Horror,['MarkHartley'],"['SharniVinson', 'RachelGriffiths', 'CharlesDance', 'PetaSergeant']"
2198956,Drama Thriller,['VincentGrashaw'],"['P.J.Boudousqué', 'JamesC.Burns', 'ChrisPetrovski', 'OctaviusJ.Johnson']"
2235902,Comedy,['GaryEntin'],"['CameronDeaneStewart', 'JustinDeeley', 'MeaghanMartin', 'WesleyEure']"
2282016,Horror,['DavidJung'],"['ShaneJohnson', 'EllaAnderson', 'CaraPifko', 'JulieMcNiven']"
2309961,Horror Mystery Thriller,[],"['ClifProwse', 'DerekLee', 'MichaelGill', 'BayaRehaz']"
2339741,Drama Horror Thriller,['TomHarper'],"['HelenMcCrory', 'JeremyIrvine', 'PhoebeFox', 'LeanneBest']"
2363219,Drama History War,['AtedeJong'],"['JanSmit', 'RoosvanErkel', 'MikeWeerts', 'MonicHendrickx']"
2386278,Horror Mystery Romance,['MacCarter'],"['JackiWeaver', 'LianaLiberato', 'HarrisonGilbertson', 'IoneSkye']"
2429074,Comedy Drama Romance,['DarrenStein'],"['MichaelJ.Willett', 'PaulIacono', 'SashaPieterse', 'AndreaBowen']"
2472432,Drama Family Music,['DaveSchram'],"['RobinBoissevain', 'DorusWitte', 'StefanCollier', 'CharlotteBakker']"
2473510,Horror Mystery Thriller,['GregoryPlotkin'],"['ChrisJ.Murray', 'BritShaw', 'IvyGeorge', 'DanGill']"
2511428,Crime Drama Thriller,['TzeChun'],"['AliceEve', 'UrsulaParker', 'LoganMarshall-Green', 'SarahSokolovic']"
2542368,Comedy Romance,['AntoinetteBeumer'],"['LiesVisschedijk', 'FedjavanHuêt', 'DanielKaraty', 'LobkedeBoer']"
2554270,Action Drama,['Ji-hoonKim'],"['KimSang-kyung', 'SolKyung-gu', 'SonYe-jin', 'KimIn-kwon']"
2617828,Drama Romance,['StephanLacant'],"['HannoKoffler', 'MaxRiemelt', 'AttilaBorlan', 'KatharinaSchüttler']"
2799166,Action Adventure Horror Mystery Thriller,['GrégoryLevasseur'],"['AshleyHinshaw', 'JamesBuckley', ""DenisO'Hare"", 'ChristaNicola']"
